Ad name,Text,By Day,Cost,CPC (destination),CPM,Impressions,Clicks (destination),CTR (destination),Reach,"Cost per 1,000 people reached",Video views at 25%,Video views at 50%,Conversions,Repeat Impact
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-09-04,0.6857112337546734,0.9936133034652219,0.9607800824532167,0.3520751699848682,0.26627218934911245,0.010134374296223957,0.34716684334712583,0.9597363292514083,0.2675532306785531,0.3420545304323877,0.3137254901960784,0.3512046123166229
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-09-03,0.6875022253872174,0.9941281454022294,0.9582008728232577,0.32886868379841017,0.2879684418145957,0.011733504781805024,0.32700475327428785,0.9574530761256176,0.2510498784351286,0.3181859910033967,0.36764705882352944,0.32465167400504147
conoce beloz,No Text,2025-04-02,0.6911696635214528,0.9940753159476298,0.944802300935194,0.24722969267264447,0.28205128205128205,0.015287168933906805,0.21850015388298052,0.9366907703386735,0.025749650040521627,0.033691361424768196,0.28431372549019607,0.2782474776393468
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-07-15,0.6921915613316717,0.9950327857172407,0.9653197853874368,0.3889465233221221,0.3353057199211046,0.011552052188094446,0.38220428820572444,0.9642695138931423,0.285824799233773,0.363260809694299,0.2549019607843137,0.38963597712269893
gimnasio,¡Beloz es tu mejor aliado financiero! Tu primer préstamo de 750 pesos SIN INTERESES🥳,2025-02-10,0.6931564892291259,0.9955461411466725,0.9609312154814411,0.3450378955575966,0.37278106508875747,0.014477489036557557,0.3328249495605786,0.9589816050214698,0.4477639431223754,0.4427614064077848,0.5147058823529412,0.35344561375797184
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-08-07,0.6938543706604949,0.9948788730971626,0.9661308589431107,0.3958978967469951,0.32347140039447736,0.010948661459376357,0.3915740519098588,0.9653361815435098,0.3094010167243793,0.3939227026530799,0.3235294117647059,0.3934234999111498
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-08-04,0.6960156667260103,0.9950212794743171,0.9602243334045139,0.33586631160919006,0.33037475345167655,0.01318093289528027,0.3179974694798755,0.9574396701506465,0.20194503794297505,0.24768199761314602,0.38235294117647056,0.3515322394876959
_001,"Beloz, tu mejor aliado financiero💛  #FinanzasPersonales #EducaciónFinanciera #AhorroInteligente #ControlDeGastos #SaludFinanciera #InversiónSegura #PlaneaciónFinanciera #LibertadEconómica #GestiónDelDinero #ÉxitoFinanciero",2025-04-10,0.6963503649635037,0.9883494055370277,0.9700120347309817,0.44218532150102086,0.14102564102564102,0.0042736958503309785,0.41833601203706866,0.9678753584634971,0.15103514329919696,0.1141099788855228,0.21568627450980393,0.4632157218920502
conoce beloz,No Text,2025-04-06,0.699928787609044,0.9944936404670514,0.92779925993304,0.1842576501450405,0.29487179487179493,0.021443683436726757,0.15715213897342953,0.9141948548276699,0.021181757901716645,0.031120903332415312,0.2647058823529412,0.21449773267255048
san valentin,Feliz día del amor y la amistad 🌷💕,2025-03-13,0.7004878048780487,0.9874554627843954,0.938301400111566,0.2148251914601188,0.1291913214990138,0.008058315135484134,0.21395889614608624,0.9373054902634524,0.056509246297797106,0.051500963921784625,0.11764705882352942,0.2116310936481924
ugc 2 disclaimer v2,Conoce a los usuarios de beloz! Testimonios reales donde nos cuentan su experiencia con la plataforma 💛,2025-02-07,0.7007619725832295,0.9907762353009352,0.9548042771803045,0.29165372645156173,0.1755424063116371,0.008065246941549467,0.2647060835071641,0.949524221405043,0.033227731525823326,0.03938309005783531,0.16176470588235295,0.3195577230635575
botana,¿Qué harías tu con $750 MX? 💵 📲 ¡Descarga ya Beloz en tu celular y recibe tu primer préstamos a 0% de interés!,2024-12-19,0.7056542638419085,0.9926591459646081,0.9471731916305857,0.24605350971672493,0.21696252465483237,0.011815569698434135,0.24145949457989946,0.9455070181515508,0.13571060193030285,0.12586064445056458,0.19607843137254904,0.24690096813894874
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-09-01,0.7064197970446857,0.9954497523033514,0.9623797962212244,0.34257319756569765,0.349112426035503,0.013655826871889692,0.33491091885237495,0.9610383159212925,0.2622117439033375,0.3258973652804553,0.42647058823529416,0.34533707162648647
